Sigma,Simulation,Model,Model_Key,Model_Family,RMSE,MAE,MAPE,R2,Perturbation_Std_ppm,Test_Comparison_Target,Status,Rank_By_RMSE,Is_Best_By_RMSE
0.5,30,Exponential,exponential,annual_fit,8.740144575539034,8.39885476344288,2.0623946713555914,-0.47059849777284124,0.5,original_true_test_data,,5.0,False
0.5,30,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,1.5368133865848987,1.322992574504002,0.323285097268256,0.9545327011126911,0.5,original_true_test_data,ok,2.0,False
0.5,45,Quadratic,quadratic,annual_fit,2.0613772101855834,1.8256392008443356,0.44652982357089077,0.9181965113150903,0.5,original_true_test_data,,2.0,False
0.5,45,Cubic,cubic,annual_fit,3.453581492711129,3.13192056533083,0.7666919966006545,0.770387090627049,0.5,original_true_test_data,,4.0,False
0.5,45,Quartic,quartic,annual_fit,1.4368768894896,1.0768383270414688,0.2621779457450936,0.9602537642455824,0.5,original_true_test_data,,1.0,True
0.5,45,Exponential,exponential,annual_fit,8.543537572071424,8.201731500373068,2.0138565725883235,-0.40518126940364874,0.5,original_true_test_data,,5.0,False
0.5,45,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,3.4226200632511987,3.176470138010876,0.7785007913302113,0.7744856052273821,0.5,original_true_test_data,ok,3.0,False
0.5,37,Quadratic,quadratic,annual_fit,1.569650809323702,1.3244684641230493,0.3233614101917951,0.9525689235157886,0.5,original_true_test_data,,2.0,False
0.5,37,Cubic,cubic,annual_fit,2.3959216439498277,2.104076988497849,0.5143913211473301,0.889489865767303,0.5,original_true_test_data,,3.0,False
0.5,37,Quartic,quartic,annual_fit,5.326919461778858,4.645870520090346,1.1356956241001934,0.45372774147713923,0.5,original_true_test_data,,4.0,False
0.5,37,Exponential,exponential,annual_fit,8.580995145245614,8.236853491299183,2.0224663350733536,-0.4175297991143232,0.5,original_true_test_data,,5.0,False
0.5,37,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,1.0534790514728152,0.8638276382061463,0.21083613911989618,0.9786347148781648,0.5,original_true_test_data,ok,1.0,True
0.5,49,Quadratic,quadratic,annual_fit,1.507780327829325,1.273298309051313,0.3108950896928726,0.9562343855390162,0.5,original_true_test_data,,2.0,False
0.5,49,Cubic,cubic,annual_fit,2.7686195046076683,2.464308139223209,0.6027798620197737,0.8524349759122949,0.5,original_true_test_data,,3.0,False
0.5,49,Quartic,quartic,annual_fit,3.859865180227368,3.320386240384704,0.8113420501718366,0.713185465252935,0.5,original_true_test_data,,4.0,False
0.5,49,Exponential,exponential,annual_fit,8.750850239120108,8.41077487371312,2.0653487398852026,-0.4742033294246122,0.5,original_true_test_data,,5.0,False
0.5,49,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,0.8919231492695101,0.7284261166623764,0.17782293238697094,0.9846851849431363,0.5,original_true_test_data,ok,1.0,True
0.5,58,Quadratic,quadratic,annual_fit,1.6536884705380974,1.404262841419495,0.34291366086910385,0.9473541330507937,0.5,original_true_test_data,,2.0,False
0.5,58,Cubic,cubic,annual_fit,2.637363216378876,2.3356479487203843,0.5711908819854237,0.8660950060277627,0.5,original_true_test_data,,3.0,False
0.5,58,Quartic,quartic,annual_fit,4.0167015500700645,3.472549379597723,0.8486765428627174,0.6894038897364589,0.5,original_true_test_data,,4.0,False
0.5,58,Exponential,exponential,annual_fit,8.46989393566397,8.127363241031384,1.9955368299995235,-0.38106089598662773,0.5,original_true_test_data,,5.0,False
0.5,58,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,1.0746335623151202,0.8734221780051825,0.21309700701930204,0.9777680434520593,0.5,original_true_test_data,ok,1.0,True
0.5,52,Quadratic,quadratic,annual_fit,1.1747025208173623,0.9591783502259886,0.234022171211387,0.9734348246921168,0.5,original_true_test_data,,2.0,False
0.5,52,Cubic,cubic,annual_fit,2.8439335854868446,2.5003981455693802,0.6112701690109367,0.8442974285868614,0.5,original_true_test_data,,3.0,False
0.5,52,Quartic,quartic,annual_fit,3.902085269589779,3.3908765591669576,0.8289062869961469,0.7068766632298945,0.5,original_true_test_data,,4.0,False
0.5,52,Exponential,exponential,annual_fit,8.570987971238372,8.229504605277299,2.0206990537188116,-0.4142254747184313,0.5,original_true_test_data,,5.0,False
0.5,52,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,1.1550685638040115,0.9488619352182809,0.23153798330090236,0.9743154232531313,0.5,original_true_test_data,ok,1.0,True
0.5,56,Quadratic,quadratic,annual_fit,1.6454619826163308,1.3877260543059264,0.33878021958620985,0.9478766176222403,0.5,original_true_test_data,,1.0,True
0.5,56,Cubic,cubic,annual_fit,3.044637537008091,2.7049316808327264,0.6615622140936046,0.8215452633685884,0.5,original_true_test_data,,4.0,False
0.5,56,Quartic,quartic,annual_fit,1.8931222401476613,1.57987698254301,0.3858987964289211,0.9310055431760436,0.5,original_true_test_data,,2.0,False
0.5,56,Exponential,exponential,annual_fit,8.327258134765161,7.980474786200193,1.959309844101097,-0.3349375204209084,0.5,original_true_test_data,,5.0,False
0.5,56,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,2.024900935646438,1.7762553934509355,0.43427795608006625,0.9210659390091356,0.5,original_true_test_data,ok,3.0,False
0.5,43,Quadratic,quadratic,annual_fit,1.721957984311909,1.4766743537509854,0.3607286834052053,0.9429176313794293,0.5,original_true_test_data,,2.0,False
0.5,43,Cubic,cubic,annual_fit,3.252770771014482,2.919457940820166,0.714346779020717,0.796312769872064,0.5,original_true_test_data,,3.0,False
0.5,43,Quartic,quartic,annual_fit,5.285450651590088,4.5439348486313005,1.1101484475657482,0.4621998370737038,0.5,original_true_test_data,,4.0,False
0.5,43,Exponential,exponential,annual_fit,8.538262234708721,8.195050601742196,2.012189698437393,-0.40344650400591875,0.5,original_true_test_data,,5.0,False
0.5,43,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,1.0515953370989912,0.8535712889151285,0.2082278968872098,0.9787110526332017,0.5,original_true_test_data,ok,1.0,True
0.5,41,Quadratic,quadratic,annual_fit,1.8703600722133316,1.6322543878708813,0.3990016486477067,0.9326546940422926,0.5,original_true_test_data,,2.0,False
0.5,41,Cubic,cubic,annual_fit,2.892074381795256,2.59450088985659,0.634842823023749,0.8389814906681468,0.5,original_true_test_data,,3.0,False
0.5,41,Quartic,quartic,annual_fit,3.6628239825084155,3.1212653056707835,0.7624289586200016,0.7417210673589818,0.5,original_true_test_data,,4.0,False
0.5,41,Exponential,exponential,annual_fit,8.582500108591416,8.240158881803007,2.0233084617860255,-0.41802706485761054,0.5,original_true_test_data,,5.0,False
0.5,41,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,1.3647858539738342,1.144613885756786,0.2794382748407473,0.9641420126592718,0.5,original_true_test_data,ok,1.0,True
0.5,57,Quadratic,quadratic,annual_fit,1.5199639452130949,1.2836757418937679,0.3134265834214816,0.95552423188168,0.5,original_true_test_data,,1.0,True
0.5,57,Cubic,cubic,annual_fit,2.196633310344657,1.9247781307010599,0.4705340546906271,0.9071093471978952,0.5,original_true_test_data,,3.0,False
0.5,57,Quartic,quartic,annual_fit,3.118673727617727,2.703410508648176,0.6608693590716805,0.8127608037441147,0.5,original_true_test_data,,4.0,False
0.5,57,Exponential,exponential,annual_fit,8.718126580072214,8.377793079917348,2.0572246521978124,-0.4631984265904716,0.5,original_true_test_data,,5.0,False
0.5,57,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,2.0248996898589864,1.815596423753948,0.4443343069006789,0.9210660361349067,0.5,original_true_test_data,ok,2.0,False
0.5,48,Quadratic,quadratic,annual_fit,2.225945430915311,2.005031329560933,0.4907633654234956,0.9046137200737314,0.5,original_true_test_data,,3.0,False
0.5,48,Cubic,cubic,annual_fit,3.0087943489466786,2.739077916775932,0.6706740315763581,0.8257222701056707,0.5,original_true_test_data,,4.0,False
0.5,48,Quartic,quartic,annual_fit,1.6074890614320112,1.2338728053512795,0.30055042792540393,0.9502545988396562,0.5,original_true_test_data,,1.0,True
0.5,48,Exponential,exponential,annual_fit,8.811778685734415,8.47197714227858,2.080420961530528,-0.49480329601335704,0.5,original_true_test_data,,5.0,False
0.5,48,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,2.214223876123725,2.0035002281374945,0.4904938124987287,0.9056156598939991,0.5,original_true_test_data,ok,2.0,False
0.5,62,Quadratic,quadratic,annual_fit,1.1083595883169004,0.8857347851399368,0.21601035385483197,0.9763507021973118,0.5,original_true_test_data,,2.0,False
0.5,62,Cubic,cubic,annual_fit,2.0256268399663897,1.7030516902803015,0.41563395184742585,0.9210093349103328,0.5,original_true_test_data,,3.0,False
0.5,62,Quartic,quartic,annual_fit,4.918106327729126,4.356899446947949,1.0657825927979907,0.5343573926328342,0.5,original_true_test_data,,4.0,False
0.5,62,Exponential,exponential,annual_fit,8.493247248925513,8.144431164483098,1.999640442255142,-0.3886871570238657,0.5,original_true_test_data,,5.0,False
0.5,62,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,0.6747893238651188,0.48422923600925855,0.1211609570552673,0.9912341650244335,0.5,original_true_test_data,ok,1.0,True
0.5,60,Quadratic,quadratic,annual_fit,1.3666407577209478,1.1458395357886217,0.2797303206935868,0.9640444760172507,0.5,original_true_test_data,,1.0,True
0.5,60,Cubic,cubic,annual_fit,2.443030838109409,2.1515122346396085,0.5260475284099455,0.8851013878477605,0.5,original_true_test_data,,4.0,False
0.5,60,Quartic,quartic,annual_fit,1.84751916334225,1.5665281580228565,0.3828617491850906,0.9342894974893631,0.5,original_true_test_data,,3.0,False
0.5,60,Exponential,exponential,annual_fit,8.775466882592134,8.43691881138397,2.0718097668282556,-0.4825090322101786,0.5,original_true_test_data,,5.0,False
0.5,60,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,1.7494193960796791,1.5177948290953112,0.3709517861643314,0.9410824390968444,0.5,original_true_test_data,ok,2.0,False
0.5,42,Quadratic,quadratic,annual_fit,1.6120120813624519,1.3693076986709003,0.33439169354773146,0.9499742660041527,0.5,original_true_test_data,,2.0,False
0.5,42,Cubic,cubic,annual_fit,2.658901782877683,2.360282910675994,0.5772741122362223,0.8638989501459253,0.5,original_true_test_data,,3.0,False
0.5,42,Quartic,quartic,annual_fit,3.278358647495564,2.8150003153301895,0.6878716208714769,0.79309555979697,0.5,original_true_test_data,,4.0,False
0.5,42,Exponential,exponential,annual_fit,8.592439080326246,8.251311905123469,2.0260733946984253,-0.42131326150593096,0.5,original_true_test_data,,5.0,False
0.5,42,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,1.506124566339119,1.3007246779513366,0.3178945475289258,0.9563304547460653,0.5,original_true_test_data,ok,1.0,True
0.5,53,Quadratic,quadratic,annual_fit,1.8891818692405709,1.65679734260454,0.4050845293798426,0.9312924563126265,0.5,original_true_test_data,,2.0,False
0.5,53,Cubic,cubic,annual_fit,3.41995285775059,3.0948739591605774,0.7575489731490944,0.7748369494344352,0.5,original_true_test_data,,4.0,False
0.5,53,Quartic,quartic,annual_fit,0.579623498623701,0.44313819246583536,0.10813641367990673,0.9935323151082716,0.5,original_true_test_data,,1.0,True
0.5,53,Exponential,exponential,annual_fit,8.635265020918752,8.294739880018597,2.036774483088617,-0.4355166249064666,0.5,original_true_test_data,,5.0,False
0.5,53,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,2.0229348906723907,1.8053590474402654,0.44174176501028106,0.9212191441092548,0.5,original_true_test_data,ok,3.0,False
0.5,47,Quadratic,quadratic,annual_fit,1.944981048895973,1.7158022100462689,0.41961022711654633,0.9271738027653197,0.5,original_true_test_data,,2.0,False
0.5,47,Cubic,cubic,annual_fit,2.630160748287237,2.3608946872892944,0.5777187441131666,0.8668253790913069,0.5,original_true_test_data,,4.0,False
0.5,47,Quartic,quartic,annual_fit,2.163010467419662,1.7949162094388043,0.4382075721853636,0.909931251758747,0.5,original_true_test_data,,3.0,False
0.5,47,Exponential,exponential,annual_fit,8.693838987087068,8.353269625671846,2.0511833630073535,-0.45505721277780786,0.5,original_true_test_data,,5.0,False
0.5,47,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,0.9180281949105379,0.7294628408397159,0.1778384153578198,0.9837755895715489,0.5,original_true_test_data,ok,1.0,True
0.5,46,Quadratic,quadratic,annual_fit,1.598440505538179,1.349810542695377,0.3295526897652759,0.9508130563489678,0.5,original_true_test_data,,2.0,False
0.5,46,Cubic,cubic,annual_fit,3.1679893874135017,2.8300746655717774,0.6923330126708408,0.8067923487814792,0.5,original_true_test_data,,4.0,False
0.5,46,Quartic,quartic,annual_fit,2.8991237393579543,2.4555892609465104,0.5997963010781227,0.838195576990182,0.5,original_true_test_data,,3.0,False
0.5,46,Exponential,exponential,annual_fit,8.49052379975492,8.147568423177239,2.000504350017244,-0.3877967054914684,0.5,original_true_test_data,,5.0,False
0.5,46,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,1.4651304086550003,1.2480999007817046,0.30486511476796846,0.958675324765793,0.5,original_true_test_data,ok,1.0,True
0.5,51,Quadratic,quadratic,annual_fit,1.4856528863133327,1.2538345576435745,0.3061403647996287,0.9575095249227598,0.5,original_true_test_data,,1.0,True
0.5,51,Cubic,cubic,annual_fit,2.6721401171857724,2.3738871858507364,0.5806204074765245,0.8625403166270185,0.5,original_true_test_data,,3.0,False
0.5,51,Quartic,quartic,annual_fit,2.82335044556823,2.410829340525356,0.589047692436539,0.8465430859328946,0.5,original_true_test_data,,4.0,False
0.5,51,Exponential,exponential,annual_fit,8.760872714561215,8.421603706016702,2.0680276648509364,-0.47758211602625833,0.5,original_true_test_data,,5.0,False
0.5,51,"SARIMA(1,1,1)(2,1,2,12)",sarima_1_1_1_2_1_2_12,monthly_sarima_annualized,1.8374572049199,1.6326008794226823,0.39941437375004324,0.9350032934900039,0.5,original_true_test_data,ok,2.0,False
0.5,63,Quadratic,quadratic,annual_fit,1.3678408242413858,1.1384514478621781,0.2778528034760654,0.9639813021872675,0.5,original_true_test_data,,2.0,False
